date,SPY,IWM,EFA,EEM,AGG,BIL,SHY,IEF,TLT,TIP,LQD,HYG,GLD,DBC
2020-02-03,295.4417724609,149.8743591309,55.6661911011,37.0921974182,94.7924575806,76.8991928101,73.2592391968,97.1198577881,120.1110992432,94.2184524536,103.6190032959,61.7365951538,148.3600006104,12.4516754150
2020-02-04,299.9445800781,152.1365203857,56.5961532593,38.0504302979,94.4775466919,76.8991928101,73.1816558838,96.5565261841,118.4935684204,93.8135147095,103.3652267456,62.1049652100,146.4299926758,12.4690771103
2020-02-05,303.4083557129,154.4817504883,57.1393280029,38.2681999207,94.3366394043,76.9159622192,73.1298599243,96.1383438110,117.1978683472,93.5355529785,103.3017578125,62.3599891663,146.6100006104,12.6605072021
2020-02-06,304.4292602539,154.1309356689,57.2957000732,38.3030548096,94.3946304321,76.9243774414,73.1471405029,96.2066192627,117.7260131836,93.7102432251,103.2541885376,62.4095535278,147.3999938965,12.7127161026
2020-02-07,302.8067626953,152.2381134033,56.7525291443,37.7716712952,94.6681518555,76.9243774414,73.1902618408,96.6674880981,119.1949768066,94.0913772583,103.6507186890,62.3175125122,147.7899932861,12.6431045532
2020-02-10,305.0672607422,153.0967712402,56.8677482605,37.9807395935,94.7758865356,76.9159622192,73.2247238159,96.8552551270,119.5251770020,94.2343368530,103.8965682983,62.4024696350,148.1699981689,12.5299863815
2020-02-11,305.5958862305,154.1585998535,57.2545471191,38.4772758484,94.6598892212,76.9243774414,73.1902618408,96.6248168945,118.9226837158,93.9564056396,103.7458877563,62.4449958801,147.6600036621,12.5734939575
2020-02-12,307.5648803711,155.2204284668,57.4520530701,38.9999542236,94.5604095459,76.9328155518,73.1557464600,96.3773269653,118.3202819824,93.8611373901,103.6982955933,62.6079254150,147.5399932861,12.7475204468
2020-02-13,307.2366638184,155.6266479492,57.0487976074,38.4859848022,94.6267089844,76.9412155151,73.1730041504,96.4626770020,118.7741165161,94.0596466064,103.6269378662,62.6291961670,148.3800048828,12.7562227249
2020-02-14,307.7290039062,155.0265197754,56.9500312805,38.5034141541,94.7262039185,76.9412155151,73.2074813843,96.7016525269,119.2941360474,94.1310958862,103.8807373047,62.6220817566,149.0000000000,12.7475204468
2020-02-18,306.9359436035,154.6941375732,56.5879325867,38.2507896423,94.8504943848,76.9496078491,73.2333755493,96.8552551270,120.1110992432,94.3376007080,104.0790023804,62.4945945740,150.9100036621,12.8432359695
2020-02-19,308.4034729004,155.4881896973,56.7772178650,38.5295410156,94.8256454468,76.9496078491,73.2419738770,96.8382034302,120.1028671265,94.2978668213,103.9362487793,62.5229415894,151.7899932861,12.9650554657
2020-02-20,307.1364440918,155.8667144775,56.4397888184,37.9284629822,95.0411148071,76.9496078491,73.2592391968,97.1198577881,121.0436782837,94.4805068970,104.2852172852,62.6291961670,152.4100036621,12.9128475189
2020-02-21,303.9734802246,154.2878723145,56.1764450073,37.7106933594,95.2317276001,76.9664154053,73.3196029663,97.5124740601,122.1742553711,94.6552047729,104.4914093018,62.5725250244,154.6999969482,12.8606395721
2020-02-24,293.8920288086,149.6435394287,53.9297180176,36.2994804382,95.5384368896,76.9580612183,73.4402923584,98.2720870972,123.9981613159,95.0919723511,104.5073013306,61.8995208740,156.0899963379,12.6170015335
2020-02-25,284.9865112305,144.3251495361,53.0408897400,36.0120086670,95.7041931152,76.9580612183,73.5179061890,98.5451965332,124.6583938599,94.9331817627,104.6103820801,61.4674224854,153.3000030518,12.3820638657
2020-02-26,283.9382629395,142.6539459229,53.1067352295,36.2994804382,95.6047439575,76.9748687744,73.5696411133,98.4940338135,123.9981613159,94.8854827881,104.2217941284,61.5311698914,153.9700012207,12.2602443695
2020-02-27,271.1861572266,137.6310729980,51.5348472595,35.4283599854,95.6213073730,76.9917068481,73.6558532715,98.9719390869,125.3433227539,95.1634292603,103.6665725708,60.7023544312,154.0000000000,12.0514116287
2020-02-28,270.0466918945,135.1103515625,51.2221145630,35.2976951599,96.3257980347,76.9832763672,73.9231948853,100.0815353394,128.1741027832,95.3143157959,104.8324508667,60.9503135681,148.3800048828,11.8425769806
2020-03-02,281.7414550781,139.4499969482,51.8805007935,36.0642814636,96.2917633057,77.0059890747,73.8929443359,100.0131683350,127.2310333252,95.5366439819,104.7283172607,61.4127807617,149.1999969482,12.1123209000
2020-03-03,273.6745605469,136.6061248779,51.4607810974,35.8203659058,96.9478530884,77.0228271484,74.1866073608,101.1752700806,129.2063751221,96.5054321289,105.9210739136,61.1495170593,153.8899993896,12.1384248734
2020-03-04,285.1778869629,140.4933776855,52.9997520447,36.4562797546,96.8731307983,77.0565185547,74.1951828003,100.9531097412,127.8343887329,96.3624801636,106.0721740723,61.9891433716,154.1600036621,12.1471261978
2020-03-05,275.6981506348,136.0244598389,51.5924530029,35.6896934509,97.1721115112,77.0733718872,74.3506088257,101.8503799438,131.0163421631,96.6642532349,106.0324172974,61.2064437866,157.4900054932,12.0166063309
2020-03-06,271.1405334473,133.3283538818,50.8188552856,34.9579658508,97.8863754272,77.0733718872,74.4370117188,102.8843383789,137.8349761963,97.3074264526,106.7719802856,60.5162506104,157.5500030518,11.6250429153
2020-03-09,249.9659881592,120.3648452759,46.8767967224,32.5710945129,97.7618103027,77.1070404053,74.8428421021,103.8071975708,141.5707702637,95.3063735962,104.1795806885,57.9120254517,157.8099975586,10.7201004028
2020-03-10,262.9003295898,124.1227874756,48.6050453186,34.2262191772,96.6571655273,77.0901641846,74.5147247314,101.9016418457,134.3141632080,92.5746917725,101.8337402344,58.8014411926,154.4799957275,11.0594539642
2020-03-11,250.0844573975,116.2283325195,46.1278839111,32.6320762634,95.2784881592,77.1070404053,74.4283752441,100.8847656250,129.3716583252,90.4783020020,98.4859466553,57.5206756592,153.9299926758,10.8593215942
2020-03-12,226.1570739746,103.3848648071,41.0583419800,29.3653850555,91.4663696289,77.1154403687,74.4110870361,100.9360198975,130.1734008789,90.2639083862,93.7862854004,55.2224082947,147.7899932861,10.4242525101
2020-03-13,245.4904632568,110.3098373413,43.5437355042,31.4821968079,92.9031677246,77.1322708130,74.5060958862,100.2780532837,127.2310333252,90.6212081909,97.8497924805,56.9585838318,143.2799987793,10.5373697281
2020-03-16,218.6279449463,95.6751098633,39.0502777100,27.5534591675,94.4562683105,77.1406860352,74.6269836426,102.9270401001,135.4712677002,89.9939270020,96.4581527710,53.8278121948,141.6399993896,9.9021701813
2020-03-17,230.4320983887,100.0609207153,40.9513587952,29.4524955750,92.0145263672,77.1406860352,74.4542541504,100.3464202881,126.4375991821,87.4766693115,92.5060043335,54.3329963684,143.5599975586,9.7455444336
2020-03-18,218.7646636963,92.3049468994,38.6058692932,26.9088325500,88.5096664429,77.1575393677,74.3592605591,98.9535293579,119.3049392700,86.4046478271,87.8779144287,51.9351005554,140.6999969482,9.4235935211
2020-03-19,219.2294921875,95.9059295654,39.2066459656,27.1178989410,90.4863510132,77.1406860352,74.4888076782,99.2782135010,122.5530319214,88.0801544189,83.5361175537,50.7681617737,138.0399932861,9.6237268448
2020-03-20,209.7819671631,93.6253356934,38.7210922241,27.3182525635,91.3833160400,77.1659698486,74.6874160767,101.8076477051,131.7685394287,92.0029602051,84.8800125122,49.6297302246,140.1100006104,9.5193090439
2020-03-23,204.4182434082,92.2403182983,38.2684440613,26.6649150848,93.5510177612,77.1491012573,74.7738037109,103.0125198364,137.1985778809,93.7340850830,91.1541519165,48.8328170776,146.3000030518,9.6324281693
2020-03-24,222.9392242432,100.6795272827,41.5109786987,28.6684875488,94.3233795166,77.1491012573,74.6701507568,102.3117675781,134.6447448730,93.7896499634,93.0229110718,50.8464431763,153.3999938965,9.8412609100
2020-03-25,226.2766265869,101.9308547974,42.8606719971,29.6789817810,95.2868270874,77.1491012573,74.7565307617,102.3716201782,134.3389434814,94.6949005127,97.4760208130,52.2766456604,151.3000030518,10.0065860748
2020-03-26,239.4888916016,108.2708129883,44.7782020569,30.8027343750,95.5775222778,77.1491012573,74.8428421021,102.6194000244,135.0001678467,95.1793212891,97.5555572510,54.6674270630,153.2400054932,9.9717807770
2020-03-27,232.3555908203,104.3314971924,43.5025825500,29.0517787933,95.9844894409,77.1322708130,74.8255767822,103.3799591064,138.6036529541,95.4889755249,97.3567581177,54.8097190857,152.2500000000,9.9369754791
2020-03-30,239.9014282227,106.6301956177,44.3831710815,29.5308933258,96.0758056641,77.1322708130,74.8601531982,103.6192474365,137.4630737305,93.9722824097,98.5416336060,55.2793388367,152.9199981689,9.9108715057
2020-03-31,236.3256530762,106.0925979614,43.9963722229,29.7312545776,95.8183288574,77.1406860352,74.8428421021,103.8071975708,136.3473205566,93.6387634277,98.2155303955,54.8381652832,148.0500030518,9.7890520096
2020-04-01,225.6898498535,98.8627929688,42.0459175110,28.4594192505,95.4929275513,77.1339569092,74.8912582397,104.2298583984,138.2576751709,94.2081680298,96.7885665894,53.3328590393,149.4499969482,9.5106086731
2020-04-02,230.8977203369,99.7989578247,42.8688964844,29.4176540375,95.6343917847,77.1423797607,74.9085617065,104.2469253540,139.1350555420,95.6476440430,97.0436477661,53.7476272583,151.8999938965,9.6933374405
2020-04-03,227.5602416992,96.9719161987,41.8895568848,28.8601379395,95.7009963989,77.1171035767,74.8912582397,104.3239517212,139.4660339355,96.4906387329,96.5414123535,52.5963249207,152.6499938965,9.9369754791
2020-04-06,242.8446655273,104.3963851929,44.1115951538,30.4368591309,96.1670913696,77.1255187988,74.8393630981,103.8534393311,139.1018676758,96.4270019531,98.4467697144,53.8763732910,156.8800048828,9.9891824722
2020-04-07,243.0922393799,104.6651687622,44.3584861755,30.5936603546,96.3002548218,77.1086730957,74.8220672607,103.3914260864,137.6450805664,96.3634185791,98.5982360840,53.8763732910,156.0399932861,10.0587959290
2020-04-08,251.2524871826,109.4386901855,44.7205924988,30.9072589874,96.3918304443,77.1171035767,74.8653182983,103.2630996704,136.6436157227,95.7032928467,100.3760223389,55.2779617310,154.6499938965,10.0326900482
2020-04-09,255.0757598877,114.6756668091,45.7328567505,30.7940139771,97.5903701782,77.1002655029,74.8912582397,103.4854812622,136.8919067383,96.6497039795,105.0954132080,58.8964347839,158.6900024414,10.0587959290
2020-04-13,252.7469635010,111.5705642700,45.2966766357,30.8375759125,97.1325988770,77.1171035767,74.8999176025,103.2630996704,135.6421508789,96.8246383667,104.0750045776,58.0525932312,161.4100036621,10.2328224182
2020-04-14,260.2012023926,113.8321990967,46.1031990051,31.5431747437,97.1825256348,77.1255187988,74.8999176025,103.3999557495,135.6089935303,97.1109390259,103.5647964478,58.2957305908,162.6799926758,10.1458091736
2020-04-15,254.6724090576,109.1884384155,44.6629791260,30.7330379486,97.5820693970,77.1171035767,74.9258422852,104.3239517212,139.2011871338,97.2143554688,104.2583618164,57.7522888184,161.8500061035,9.9369754791
2020-04-16,255.9010925293,108.3634872437,44.6876754761,30.8985538483,97.7069320679,77.1086730957,74.9431152344,104.4351882935,140.7821044922,96.3713150024,103.7402038574,57.6950263977,161.7100067139,9.9108715057
2020-04-17,262.8142700195,113.1370162964,45.8727645874,31.5867347717,97.5903701782,77.1255187988,74.9172286987,104.1613922119,138.8949432373,95.9101104736,104.0829925537,57.9882392883,158.5700073242,9.9543781281
2020-04-20,258.1840515137,111.8022994995,45.1896858215,31.1860198975,97.4488830566,77.1171035767,74.9172286987,104.4351882935,140.0123138428,95.6158523560,103.4930648804,57.1158065796,159.6999969482,9.7890520096
2020-04-21,250.3447875977,109.1328201294,44.3091125488,30.3236160278,97.4988174438,77.1171035767,74.9344329834,104.7260894775,141.7752990723,96.1009521484,103.1263427734,56.0717468262,158.6100006104,9.3278799057
2020-04-22,255.9010925293,110.4582824707,45.0580101013,31.1511726379,97.4988174438,77.1171035767,74.9085617065,104.4009170532,140.3269195557,96.6814727783,103.1901168823,56.5651664734,161.7299957275,9.4583997726
2020-04-23,255.8826751709,111.5427627563,44.9181175232,31.0379314423,97.7318878174,77.1255187988,74.8999176025,104.4694137573,141.0717468262,96.6258239746,103.6285858154,56.5365638733,163.3399963379,9.4322957993
2020-04-24,259.4494323730,113.4614181519,45.4365882874,30.9943790436,97.6818771362,77.1171035767,74.8999176025,104.4950714111,141.4028320312,97.1745910645,103.5568389893,56.0073852539,162.6399993896,9.3104772568
2020-04-27,263.1901550293,117.9568862915,46.0373611450,31.6215782166,97.2325057983,77.1171035767,74.8999176025,103.9389572144,138.7708435059,96.9837188721,102.7197799683,56.2362174988,161.5599975586,9.1364488602
2020-04-28,261.9799499512,119.6716461182,46.3830146790,31.6825542450,97.6153335571,77.1171035767,74.9258422852,104.3923797607,140.3683013916,97.3177261353,102.9988021851,56.4078521729,160.8399963379,9.1451511383
2020-04-29,268.8381958008,125.5574340820,47.5434150696,32.6059417725,97.6818771362,77.1086730957,74.9172286987,104.3410873413,139.6398315430,97.1984329224,103.6764373779,57.4018516541,161.7299957275,9.3104772568
2020-04-30,266.3351135254,120.7839279175,46.5558280945,31.9177570343,97.4655151367,77.1255187988,75.0468826294,104.0929565430,138.0093536377,96.4747161865,102.9748764038,57.5162582397,158.8000030518,9.4845037460
2020-05-01,259.2843017578,115.9918365479,45.5435752869,30.7678813934,97.4705581665,77.1120529175,74.9361190796,104.2368316650,139.1911773682,96.4731369019,102.5672683716,56.5241813660,159.7799987793,9.3626852036
2020-05-04,259.9994812012,116.4923858643,45.5271110535,31.0989112854,97.5539398193,77.1120529175,74.9361190796,104.2539901733,138.5364074707,96.5687942505,102.7271423340,56.4451065063,160.3399963379,9.4758024216
2020-05-05,262.4016418457,117.3914871216,45.6094093323,31.2731304169,97.4788818359,77.1120529175,74.9275054932,104.1768875122,137.6496429443,96.6803741455,102.5912933350,56.9336318970,161.0200042725,9.7194414139
2020-05-06,260.6229248047,116.5294647217,45.3131484985,31.1773052216,97.0868988037,77.1204528809,74.9534454346,103.7914962769,135.4285430908,96.2100448608,101.4404602051,56.6103439331,158.9499969482,9.5280103683
2020-05-07,263.7678222656,118.1237335205,45.9962120056,31.4299373627,97.3871154785,77.1120529175,75.0053558350,104.4252319336,137.6911163330,96.8159332275,101.7121810913,56.7540588379,161.3899993896,9.5889205933
2020-05-08,268.1321411133,122.6840362549,46.7780303955,32.0919799805,97.1286010742,77.1120529175,74.9880447388,104.0826797485,135.9009399414,96.7840499878,101.2246627808,57.2928161621,160.4199981689,9.7890520096
2020-05-11,268.1872558594,122.0723037720,46.7368927002,31.8829135895,96.8366928101,77.1204528809,74.9620742798,103.7914962769,134.8402099609,96.4492263794,100.3375930786,57.0342330933,159.4199981689,9.6585311890
2020-05-12,262.8418273926,117.6880798340,46.1443481445,31.7609558105,97.0868988037,77.1204528809,74.9794158936,104.1340637207,136.2241363525,96.5369033813,101.3046264648,56.9623603821,160.0399932861,9.5802192688
2020-05-13,258.1932373047,113.7487716675,45.7904624939,31.6999759674,97.2453384399,77.1204528809,74.9794158936,104.3481750488,137.1772766113,96.6246032715,101.5363388062,56.6606407166,161.5800018311,9.4845037460
2020-05-14,261.2831115723,114.1195373535,45.3542785645,31.8219375610,97.5456390381,77.1288986206,74.9620742798,104.5108566284,138.5198822021,96.7362213135,102.3754882812,56.4666862488,163.0099945068,9.6498298645
2020-05-15,262.4842224121,115.9362487793,45.3954315186,31.3863792419,97.6039657593,77.1120529175,75.0053558350,104.4423522949,138.1634521484,96.9036331177,102.7351150513,56.5456733704,163.9299926758,9.7455444336
2020-05-18,270.4793701172,122.9806213379,47.2306747437,32.6146507263,97.4622039795,77.1120529175,74.9448013306,103.8000564575,135.1301574707,96.8956832886,103.3185119629,57.5442771912,162.6900024414,10.0239896774
2020-05-19,267.7012329102,120.5522003174,46.5805206299,32.3533134460,97.5706100464,77.1120529175,74.9880447388,104.0912475586,135.6357574463,96.7840499878,103.3984451294,57.6161079407,164.2599945068,9.9978847504
2020-05-20,272.2489624023,124.2041625977,47.5516395569,32.7801628113,97.8208007812,77.1120529175,74.9880447388,104.1169357300,136.0418853760,97.0710678101,104.5332641602,58.2267646790,164.6499938965,10.1719121933
2020-05-21,270.3695068359,124.4266433716,47.0002403259,32.4055862427,97.8958663940,77.1204528809,74.9707412720,104.1854705811,136.3815460205,96.9674148560,104.4533615112,58.2124176025,162.2500000000,10.1284065247
2020-05-22,270.8828735352,125.0291290283,46.8685607910,31.7348232269,97.9458999634,77.1120529175,74.9707412720,104.3824386597,137.2021026611,97.0232009888,104.4533615112,58.3560905457,163.2100067139,10.0500936508
2020-05-26,274.2203063965,128.6347045898,48.2100219727,32.4317169189,97.7874755859,77.1204528809,74.9707412720,104.1083831787,135.3621826172,96.6644439697,104.3094863892,58.7943115234,160.8899993896,10.1545095444
2020-05-27,278.3004455566,132.6296386719,48.7943344116,32.5362510681,97.9292373657,77.1120529175,74.9534454346,104.1940307617,135.1136322021,96.7601623535,104.7410736084,58.9164466858,161.1799926758,10.0239896774
2020-05-28,277.7869262695,129.4874572754,49.2551994324,32.3097534180,97.8625106812,77.1120529175,74.9880447388,104.0998153687,134.6163482666,97.0630874634,104.8290252686,58.9739189148,161.7200012207,10.0761976242
2020-05-29,279.0247497559,128.7459411621,49.0823745728,32.8672790527,98.1210479736,77.1120529175,74.9880447388,104.4338226318,135.5777587891,97.1029434204,105.5083084106,59.2109718323,162.9100036621,10.2502250671
2020-06-01,280.1524963379,129.9787597656,50.1769409180,33.6251449585,98.0659103394,77.1204528809,74.9793777466,104.3926467896,134.6649169922,97.2225341797,105.4618225098,59.6588821411,163.6600036621,10.3111362457
2020-06-02,282.4721679688,131.0538940430,50.6460342407,34.4265823364,98.1494674683,77.1204528809,74.9793777466,104.2211990356,134.1753387451,97.0072784424,105.7983016968,60.2502479553,162.6000061035,10.4242525101
2020-06-03,286.2314453125,134.2146759033,51.8558082581,35.2280120850,97.9071350098,77.1204528809,74.9187469482,103.6039505005,132.3911590576,96.6884002686,105.7341918945,60.5315475464,159.6000061035,10.4242525101
2020-06-04,285.4795227051,134.0200195312,51.6336059570,34.7314758301,97.6147537231,77.1204528809,74.9360580444,103.1924667358,130.4742736816,96.3216705322,105.4137344360,60.3440093994,161.2799987793,10.5112667084
2020-06-05,292.7963867188,139.2013549805,52.5224227905,35.6461486816,97.6731719971,77.1036071777,74.9101257324,102.6780853271,129.5448303223,96.3136825562,105.9585113525,60.9137649536,158.0099945068,10.7201004028
2020-06-08,296.3354187012,141.8986206055,53.2054901123,35.8639259338,97.7818222046,77.1120529175,74.8927917480,102.7895355225,130.0427703857,96.5209655762,106.3110046387,60.9858665466,159.7200012207,10.6504878998
2020-06-09,294.1257934570,139.2754974365,52.5141944885,35.6200103760,97.9071350098,77.1120529175,74.9187469482,103.1581573486,131.5198211670,96.6166610718,106.0867156982,60.5098953247,161.2599945068,10.6852941513
2020-06-10,292.4845581055,135.4937591553,52.3989753723,35.8813362122,98.3082122803,77.1204528809,74.9620666504,103.9297485352,133.4699249268,97.3580474854,106.7836837769,60.4233512878,163.5700073242,10.7549057007
2020-06-11,275.6231079102,125.1588287354,49.5926208496,34.0084419250,98.1411285400,77.1036071777,74.9274291992,104.2983703613,135.9926910400,97.3899612427,105.5098953247,58.8727264404,162.3899993896,10.4068498611
2020-06-12,278.9238281250,128.1620483398,50.4485092163,34.7314758301,98.2413635254,77.1204528809,74.9534225464,104.0669250488,134.6815185547,97.1268844604,106.0226135254,59.4569511414,162.6199951172,10.4503583908
2020-06-15,281.5277709961,131.1250457764,50.6555175781,34.4160461426,98.5672073364,77.1204528809,74.9360580444,103.9811401367,134.7562103271,97.1667175293,107.5287246704,60.0338783264,162.3300018311,10.5460720062
2020-06-16,286.9465026855,134.2779083252,51.2815093994,34.6350898743,98.3750457764,77.1204528809,74.9274291992,103.7668304443,132.6899414062,97.1188735962,107.2323608398,60.2791061401,162.2500000000,10.6330871582
2020-06-17,285.7546691895,131.8504943848,51.4734802246,34.9680404663,98.2914962769,77.1204528809,74.9534225464,103.9297485352,133.2376403809,97.0551300049,107.0240402222,59.9978294373,162.5599975586,10.5808773041
2020-06-18,285.8646545410,131.8040161133,51.1980476379,34.9855651855,98.3917465210,77.1120529175,74.9447631836,104.1611938477,134.6483917236,97.4936141968,107.2643814087,59.9762001038,162.2400054932,10.6417875290
2020-06-19,284.2309875488,131.1250457764,50.9476470947,34.9768028259,98.4252090454,77.1120529175,74.9620666504,104.1954956055,134.7562103271,97.6849136353,107.3445129395,59.7742385864,164.0299987793,10.7288017273
2020-06-22,286.0543212891,132.4364166260,51.5569419861,35.4061241150,98.4001007080,77.1120529175,74.9447631836,104.1012039185,134.7727966309,97.9320831299,107.2403564453,59.7309875488,165.0899963379,10.8419189453
2020-06-23,287.3712158203,132.9944305420,51.8407249451,35.7478332520,98.3834152222,77.1120529175,74.9620666504,104.0669250488,133.8517150879,97.9878921509,107.0400161743,59.8175125122,166.4799957275,10.7897100449
2020-06-24,280.0407714844,128.6790924072,50.5136184692,35.2746963501,98.3667297363,77.1120529175,74.9707260132,104.2640991211,135.2872924805,97.8523559570,106.7436370850,59.2045059204,165.8999938965,10.5199670792
2020-06-25,283.0429992676,130.6228637695,51.2314300537,35.4236526489,98.4836883545,77.1204528809,74.9707260132,104.2812118530,135.6772766113,97.9400482178,106.8558044434,59.2261199951,165.8000030518,10.6156835556
2020-06-26,276.3202819824,127.1073684692,50.4885826111,34.9943199158,98.6006469727,77.1120529175,74.9966964722,104.5641174316,137.1295166016,98.1074600220,106.9519348145,58.6635627747,166.5399932861,10.4851617813
2020-06-29,280.3815307617,131.2645874023,50.8975601196,35.1520347595,98.6841964722,77.1120529175,75.0140380859,104.6669692993,136.6980438232,98.2190780640,107.4486618042,58.3318328857,166.6300048828,10.6591892242
2020-06-30,283.9731445312,133.1618194580,50.8057479858,35.0381393433,98.7677536011,77.1120529175,75.0053863525,104.4784240723,136.0341491699,98.0596160889,107.7531051636,58.8655357361,167.3699951172,10.7113990784
2020-07-01,285.9622192383,131.8970336914,50.9977188110,35.4324035645,98.8204574585,77.1120529175,74.9802322388,104.3153762817,135.7699584961,98.1234130859,108.1786651611,59.0487670898,166.6199951172,10.7984123230
2020-07-02,287.5370788574,132.4364166260,51.5569419861,36.2384872437,98.9376983643,77.1204528809,75.0148925781,104.4440917969,135.9112091064,98.3944931030,108.4436340332,59.4833106995,166.9799957275,10.8419189453
2020-07-06,291.9757995605,133.3943634033,52.3999519348,37.7980690002,98.9293365479,77.1120529175,74.9888763428,104.2896194458,135.3545379639,98.5858078003,108.7246932983,59.9106521606,167.9799957275,10.9289331436
2020-07-07,288.9644775391,131.0320892334,51.6320610046,37.1672248840,99.0800170898,77.1120529175,75.0062484741,104.6242828369,137.2570800781,98.6097106934,108.8692703247,59.5122985840,169.0399932861,10.9376344681
2020-07-08,291.1745605469,132.0086517334,52.0660934448,38.1310234070,99.0464935303,77.1120529175,75.0062484741,104.4612197876,136.7087249756,98.4343338013,108.6925659180,59.6715850830,170.0899963379,11.0768556595
2020-07-09,289.5169982910,129.3394775391,51.4734802246,38.1310234070,99.3060226440,77.1120529175,75.0235595703,104.7958374023,138.8854522705,98.6894302368,109.3028411865,59.5412712097,169.6300048828,10.9463357925
2020-07-10,292.4731445312,131.4227294922,52.0243568420,37.8856964111,99.1888122559,77.1204528809,74.9975585938,104.5899429321,138.1876220703,98.5858078003,109.1021118164,59.7440643311,169.1900024414,11.0159473419
2020-07-13,289.9405822754,129.7579650879,51.6904907227,37.6315956116,99.1804656982,77.1204528809,74.9975585938,104.7014617920,138.6445312500,98.8010482788,108.8129882812,59.4181251526,169.3999938965,10.9028282166
2020-07-14,293.6979675293,131.9063262939,52.4500274658,37.6841697693,99.3395080566,77.1204528809,75.0062484741,104.6929168701,138.8438568115,98.8170242310,109.4474029541,59.9251136780,170.1900024414,10.9550380707
2020-07-15,296.3962097168,136.7424774170,53.0426330566,37.7980690002,99.3478698730,77.1204528809,75.0148925781,104.6585845947,138.1958923340,98.7612075806,109.6642074585,60.2655105591,170.3399963379,11.0855569839
2020-07-16,295.4201049805,135.9333496094,52.7004318237,37.2636108398,99.4148406982,77.1120529175,75.0148925781,104.7358245850,138.8522491455,98.9604873657,109.9692993164,60.3234443665,168.7299957275,10.9985446930
2020-07-17,296.2764892578,136.3332672119,53.0092544556,37.4738960266,99.5152587891,77.1204528809,75.0322189331,104.7100601196,138.5613861084,99.1438598633,110.2664108276,60.4900398254,170.1199951172,11.0159473419
2020-07-20,298.6708984375,135.7473602295,53.2679977417,37.9557838440,99.6241073608,77.1204528809,75.0148925781,104.7787094116,138.9020843506,99.2793884277,110.5715713501,60.8521461487,170.9400024414,11.0072450638
2020-07-21,299.3063049316,137.6724853516,53.3765029907,38.3062515259,99.6827316284,77.1204528809,75.0322189331,104.8902740479,138.9851684570,99.5025939941,110.7161407471,61.1346511841,173.0000000000,11.1638698578
2020-07-22,301.0099487305,137.7468872070,53.5183982849,38.1397781372,99.7664108276,77.1120529175,75.0235595703,104.9246063232,139.4005432129,99.5025939941,111.0774154663,61.2577705383,175.6300048828,11.2334804535
2020-07-23,297.4183349609,137.8864288330,53.0927238464,37.8331260681,99.8836135864,77.1204528809,75.0235595703,105.0275878906,141.0289611816,99.5504760742,111.1577529907,61.2143020630,177.1799926758,11.2073774338
2020-07-24,295.5029602051,135.8589477539,52.8005905151,37.7980690002,99.8501358032,77.1120529175,75.0322189331,104.9760589600,141.0206146240,99.5265045166,110.9088287354,61.2722167969,178.6999969482,11.2247800827
2020-07-27,297.6578674316,137.2725982666,53.4933471680,38.3851165771,99.7831649780,77.1120529175,75.0062484741,104.8130722046,140.4971923828,99.5265045166,110.5715713501,61.4170799255,182.2299957275,11.3291969299
2020-07-28,295.7700195312,135.9054565430,53.1511459351,38.0696907043,99.8501358032,77.1204528809,75.0235595703,105.0618896484,141.4692687988,99.7099075317,110.4591369629,61.2577705383,183.7500000000,11.2682876587
2020-07-29,299.4076843262,138.9001617432,53.7103652954,38.6829948425,99.9673385620,77.1204528809,75.0409240723,105.1991577148,141.2283477783,99.9411087036,111.0614013672,61.5981788635,185.1300048828,11.3291969299
2020-07-30,298.3394165039,138.3514099121,52.9174461365,38.1923522949,100.0426330566,77.1120529175,75.0669097900,105.3450317383,142.1588287354,100.0447387695,110.9409103394,61.7285156250,183.7599945068,11.1986761093
2020-07-31,300.6969604492,137.0493774414,51.7906494141,37.9294929504,100.0845260620,77.1204528809,75.0755615234,105.3707656860,142.0674133301,100.3397293091,111.0935134888,61.8444099426,185.4299926758,11.2595853806
2020-08-03,302.7873535156,139.2814636230,52.8005905151,38.1923522949,100.1239318848,77.1120529175,75.0755615234,105.3192596436,141.3521118164,100.4752197266,111.2423706055,61.8596839905,185.6399993896,11.3727035522
2020-08-04,303.9570007324,140.2393951416,53.0927238464,38.7005348206,100.3167953491,77.1204528809,75.0842514038,105.6799697876,142.6994781494,100.6984558105,111.6528320312,61.8378562927,189.5899963379,11.4336137772
2020-08-05,305.8447875977,143.0294647217,53.2679977417,39.1210937500,100.1239318848,77.1120529175,75.0668792725,105.3278198242,141.4519348145,100.7463073730,111.4998779297,61.9469337463,191.3500061035,11.5293283463
2020-08-06,307.8891601562,142.9736938477,53.3264160156,39.2437553406,100.2664871216,77.1120529175,75.0668792725,105.4480972290,142.2421264648,100.8579101562,111.9746246338,62.0851097107,193.8899993896,11.6163425446
2020-08-07,308.1102294922,145.2429504395,53.1094169617,38.4376792908,100.1490936279,77.1204528809,75.0582275391,105.2248001099,141.2939605713,100.5868225098,111.6608200073,61.9323921204,190.8099975586,11.4597167969
2020-08-10,309.0311584473,146.7496032715,53.2846870422,38.5340538025,100.0568389893,77.1204528809,75.0408859253,105.1131362915,140.6617889404,100.4672851562,111.4194259644,61.9614639282,190.1499938965,11.5206260681
